meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1274,9858,2025-11-23T04:15:58+00:00,,7,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 30 (LAW) NO FURTHER ACTION - CAUSING A COLLISION
1274,9858,2025-11-23T04:18:11+00:00,,9,Other,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION
1274,9858,2025-11-23T04:19:02+00:00,,9,Other,,,,INCIDENT INVOLVING CAR 12 (ANT) NOTED - FALSE START - MOVING BEFORE SIGNAL
1274,9858,2025-11-23T04:20:33+00:00,,10,Other,,,,INCIDENT INVOLVING CAR 23 (ALB) NOTED - STARTING PROCEDURE INFRINGEMENT
1274,9858,2025-11-23T04:22:21+00:00,,11,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 12 (ANT) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL
1274,9858,2025-11-23T04:27:28+00:00,,14,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17
1274,9858,2025-11-23T04:28:12+00:00,,15,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 12 (ANT) - FALSE START - MOVING BEFORE SIGNAL
1274,9858,2025-11-23T04:29:05+00:00,,15,Other,,,,TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) NOTED - CAUSING A COLLISION
1274,9858,2025-11-23T04:29:40+00:00,,16,SafetyCar,,,,VIRTUAL SAFETY CAR DEPLOYED
1274,9858,2025-11-23T04:29:40+00:00,,16,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1274,9858,2025-11-23T04:30:05+00:00,,16,Flag,DOUBLE YELLOW,Sector,17.0,DOUBLE YELLOW IN TRACK SECTOR 17
1274,9858,2025-11-23T04:30:40+00:00,,16,Flag,CLEAR,Sector,17.0,CLEAR IN TRACK SECTOR 17
1274,9858,2025-11-23T04:30:43+00:00,,16,SafetyCar,,,,VIRTUAL SAFETY CAR ENDING
1274,9858,2025-11-23T04:30:49+00:00,,16,Other,,,,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) UNDER INVESTIGATION - CAUSING A COLLISION
1274,9858,2025-11-23T04:30:56+00:00,,16,Flag,CLEAR,Track,,TRACK CLEAR
1274,9858,2025-11-23T04:30:59+00:00,,16,Drs,,,,DRS ENABLED
1274,9858,2025-11-23T04:34:45+00:00,,19,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - STARTING PROCEDURE INFRINGEMENT
1274,9858,2025-11-23T04:36:49+00:00,,20,Other,,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION
1274,9858,2025-11-23T04:38:01+00:00,,21,Other,,,,FIA STEWARDS: REPRIMAND (DRIVING) FOR CAR 23 (ALB) - STARTING PROCEDURE INFRINGEMENT
1274,9858,2025-11-23T05:02:02+00:00,23.0,36,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 21:02:02
1274,9858,2025-11-23T05:02:10+00:00,23.0,36,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 21:02:09
1274,9858,2025-11-23T05:04:26+00:00,,37,Other,,,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION
1274,9858,2025-11-23T05:17:22+00:00,43.0,45,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 21:17:21
1274,9858,2025-11-23T05:22:21+00:00,30.0,49,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 21:22:21
1274,9858,2025-11-23T05:25:17+00:00,,50,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1274,9858,2025-11-23T05:29:18+00:00,,50,Other,,,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
