meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,message
1271,9888,2025-10-19T19:13:59+00:00,,7,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1271,9888,2025-10-19T19:14:00+00:00,,7,Flag,YELLOW,Sector,19.0,YELLOW IN TRACK SECTOR 19
1271,9888,2025-10-19T19:14:02+00:00,,7,Other,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16
1271,9888,2025-10-19T19:14:35+00:00,,7,SafetyCar,,,,VIRTUAL SAFETY CAR DEPLOYED
1271,9888,2025-10-19T19:14:35+00:00,,7,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1271,9888,2025-10-19T19:14:48+00:00,,7,Other,,,,CAR 43 (COL) TIME 1:42.734 DELETED - TRACK LIMITS AT TURN 19 LAP 6 14:13:53
1271,9888,2025-10-19T19:15:04+00:00,,7,Flag,DOUBLE YELLOW,Sector,19.0,DOUBLE YELLOW IN TRACK SECTOR 19
1271,9888,2025-10-19T19:15:10+00:00,,7,Other,,,,CAR 18 (STR) TIME 1:43.008 DELETED - TRACK LIMITS AT TURN 19 LAP 6 14:13:53
1271,9888,2025-10-19T19:16:24+00:00,,8,Other,,,,TURN 15 INCIDENT INVOLVING CARS 12 (ANT) AND 55 (SAI) NOTED - CAUSING A COLLISION
1271,9888,2025-10-19T19:16:41+00:00,,8,Flag,CLEAR,Sector,19.0,CLEAR IN TRACK SECTOR 19
1271,9888,2025-10-19T19:16:53+00:00,,8,Flag,DOUBLE YELLOW,Sector,16.0,DOUBLE YELLOW IN TRACK SECTOR 16
1271,9888,2025-10-19T19:17:02+00:00,,8,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1271,9888,2025-10-19T19:17:48+00:00,,8,Flag,DOUBLE YELLOW,Sector,2.0,DOUBLE YELLOW IN TRACK SECTOR 2
1271,9888,2025-10-19T19:17:53+00:00,,8,Flag,CLEAR,Sector,2.0,CLEAR IN TRACK SECTOR 2
1271,9888,2025-10-19T19:17:55+00:00,,8,SafetyCar,,,,VIRTUAL SAFETY CAR ENDING
1271,9888,2025-10-19T19:18:08+00:00,,9,Flag,CLEAR,Track,,TRACK CLEAR
1271,9888,2025-10-19T19:18:09+00:00,,9,Drs,,,,DRS ENABLED
1271,9888,2025-10-19T19:18:38+00:00,,9,Other,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 31 (OCO) REVIEWED NO FURTHER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL
1271,9888,2025-10-19T19:18:56+00:00,,9,Other,,,,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 12 (ANT) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION
1271,9888,2025-10-19T19:25:35+00:00,,13,Other,,,,CAR 81 (PIA) TIME 1:40.681 DELETED - TRACK LIMITS AT TURN 13 LAP 12 14:24:19
1271,9888,2025-10-19T19:26:44+00:00,,14,Other,,,,CAR 4 (NOR) TIME 1:39.712 DELETED - TRACK LIMITS AT TURN 20 LAP 13 14:26:21
1271,9888,2025-10-19T19:26:52+00:00,,14,Other,,,,CAR 87 (BEA) TIME 1:40.635 DELETED - TRACK LIMITS AT TURN 19 LAP 13 14:26:26
1271,9888,2025-10-19T19:30:09+00:00,,16,Other,,,,CAR 4 (NOR) TIME 1:41.266 DELETED - TRACK LIMITS AT TURN 9 LAP 15 14:28:38
1271,9888,2025-10-19T19:38:08+00:00,,21,Other,,,,CAR 4 (NOR) TIME 1:40.603 DELETED - TRACK LIMITS AT TURN 13 LAP 19 14:35:56
1271,9888,2025-10-19T19:38:17+00:00,4.0,21,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - TRACK LIMITS
1271,9888,2025-10-19T19:38:40+00:00,,21,Other,,,,CAR 14 (ALO) TIME 1:41.455 DELETED - TRACK LIMITS AT TURN 13 LAP 20 14:37:58
1271,9888,2025-10-19T19:39:21+00:00,,21,Other,,,,CAR 12 (ANT) TIME 1:41.225 DELETED - TRACK LIMITS AT TURN 20 LAP 20 14:38:40
1271,9888,2025-10-19T19:39:51+00:00,,22,Other,,,,CAR 16 (LEC) TIME 1:41.601 DELETED - TRACK LIMITS AT TURN 9 LAP 21 14:38:40
1271,9888,2025-10-19T19:44:58+00:00,,25,Other,,,,CAR 44 (HAM) TIME 1:40.418 DELETED - TRACK LIMITS AT TURN 19 LAP 24 14:44:40
1271,9888,2025-10-19T19:56:45+00:00,,32,Other,,,,CAR 23 (ALB) TIME 1:40.263 DELETED - TRACK LIMITS AT TURN 12 LAP 28 14:51:36
1271,9888,2025-10-19T19:56:49+00:00,,32,Other,,,,CAR 63 (RUS) TIME 1:40.988 DELETED - TRACK LIMITS AT TURN 12 LAP 30 14:54:22
1271,9888,2025-10-19T19:57:39+00:00,,32,Other,,,,CAR 5 (BOR) TIME 1:40.752 DELETED - TRACK LIMITS AT TURN 20 LAP 31 14:57:17
1271,9888,2025-10-19T20:01:44+00:00,,35,Flag,YELLOW,Sector,16.0,YELLOW IN TRACK SECTOR 16
1271,9888,2025-10-19T20:01:51+00:00,,35,Flag,DOUBLE YELLOW,Sector,16.0,DOUBLE YELLOW IN TRACK SECTOR 16
1271,9888,2025-10-19T20:01:54+00:00,,35,Flag,CLEAR,Sector,16.0,CLEAR IN TRACK SECTOR 16
1271,9888,2025-10-19T20:04:58+00:00,,37,Other,,,,CAR 87 (BEA) TIME 1:44.003 DELETED - TRACK LIMITS AT TURN 15 LAP 34 15:01:40
1271,9888,2025-10-19T20:05:17+00:00,,37,Other,,,,CAR 23 (ALB) TIME 1:40.831 DELETED - TRACK LIMITS AT TURN 12 LAP 35 15:03:18
1271,9888,2025-10-19T20:06:35+00:00,,38,Other,,,,CAR 5 (BOR) TIME 1:41.645 DELETED - TRACK LIMITS AT TURN 12 LAP 35 15:03:31
1271,9888,2025-10-19T20:06:53+00:00,5.0,38,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 5 (BOR) - TRACK LIMITS
1271,9888,2025-10-19T20:06:57+00:00,,38,Other,,,,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 12 LAP 36 15:04:59 (PIT)
1271,9888,2025-10-19T20:07:03+00:00,,38,Other,,,,CAR 18 (STR) TIME 1:39.827 DELETED - TRACK LIMITS AT TURN 20 LAP 36 15:05:42
1271,9888,2025-10-19T20:07:15+00:00,23.0,38,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 23 (ALB) - TRACK LIMITS
1271,9888,2025-10-19T20:11:11+00:00,,40,Other,,,,CAR 12 (ANT) TIME 1:39.024 DELETED - TRACK LIMITS AT TURN 9 LAP 39 15:09:43
1271,9888,2025-10-19T20:11:32+00:00,12.0,41,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 12 (ANT) - TRACK LIMITS
1271,9888,2025-10-19T20:22:24+00:00,,47,Other,,,,CAR 44 (HAM) TIME 1:38.572 DELETED - TRACK LIMITS AT TURN 19 LAP 46 15:21:26
1271,9888,2025-10-19T20:34:11+00:00,5.0,54,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 15:34:11
1271,9888,2025-10-19T20:34:49+00:00,10.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:34:49
1271,9888,2025-10-19T20:35:41+00:00,43.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:35:41
1271,9888,2025-10-19T20:35:50+00:00,43.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:35:50
1271,9888,2025-10-19T20:36:01+00:00,43.0,55,Flag,BLUE,Driver,,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:36:01
1271,9888,2025-10-19T20:36:20+00:00,,56,Other,,,,CAR 43 (COL) TIME 1:39.173 DELETED - TRACK LIMITS AT TURN 1 LAP 54 15:34:33
1271,9888,2025-10-19T20:37:40+00:00,,56,Flag,CHEQUERED,Track,,CHEQUERED FLAG
1271,9888,2025-10-19T20:37:49+00:00,,56,Other,,,,CAR 10 (GAS) TIME 1:42.383 DELETED - TRACK LIMITS AT TURN 1 LAP 54 15:34:34
1271,9888,2025-10-19T20:37:58+00:00,,56,Other,,,,CAR 43 (COL) TIME 1:39.173 WILL BE REINSTATED
1271,9888,2025-10-19T20:38:40+00:00,,56,Other,,,,CAR 22 (TSU) TIME 1:38.845 DELETED - TRACK LIMITS AT TURN 20 LAP 55 15:36:52
1271,9888,2025-10-19T20:40:12+00:00,,56,Other,,,,CAR 44 (HAM) TIME 1:43.194 DELETED - TRACK LIMITS AT TURN 19 LAP 56 15:38:00
1271,9888,2025-10-19T20:40:19+00:00,44.0,56,Flag,BLACK AND WHITE,Driver,,BLACK AND WHITE FLAG FOR CAR 44 (HAM) - TRACK LIMITS
1271,9888,2025-10-19T20:41:45+00:00,,56,Other,,,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
